ID_Carton;Num_1;Num_2;Num_3;Num_4;Num_5;Num_6;Num_7;Num_8;Num_9;Num_10
2466;1;5;23;25;29;34;35;42;45;59
2467;1;3;11;18;30;34;41;43;51;56
2468;7;16;24;26;28;40;42;43;48;49
2469;4;5;11;14;28;50;51;53;57;58
2470;4;7;8;25;26;30;38;46;55;60
2471;3;4;11;17;21;27;44;48;55;56
2472;11;18;27;31;41;45;47;48;58;60
2473;1;4;6;10;19;24;35;46;54;58
2474;1;4;6;10;13;21;36;42;47;56
2475;6;7;10;26;30;33;40;44;45;51
2476;6;9;22;28;34;37;44;48;49;53
2477;5;15;20;26;36;39;42;47;54;55
2478;8;16;24;25;31;41;42;54;57;60
2479;7;15;20;27;30;32;39;49;54;55
2480;1;7;8;9;18;31;35;40;51;55
2481;2;7;10;25;26;29;35;46;53;55
2482;1;4;10;14;20;30;33;55;57;60
2483;10;17;18;19;24;26;44;50;52;54
2484;7;12;18;19;24;28;35;37;39;59
2485;1;9;19;28;29;36;45;46;49;50
2486;2;4;22;25;26;34;46;49;50;55
2487;9;12;18;25;28;30;37;49;59;60
2488;5;11;18;26;29;30;38;40;51;58
2489;3;7;8;12;16;27;31;39;55;56
2490;3;6;8;10;15;20;40;50;59;60
2491;6;9;13;14;19;33;42;53;55;58
2492;1;13;20;24;27;30;33;47;52;53
2493;3;8;10;20;21;30;37;39;48;57
2494;4;26;34;35;37;38;41;42;52;54
2495;23;28;31;35;36;43;45;49;53;58
2496;9;15;16;20;33;34;35;37;41;57
2497;3;12;18;28;30;34;38;39;41;57
2498;2;3;4;7;15;29;32;34;45;51
2499;7;10;11;12;24;27;31;49;51;59
2500;8;18;19;20;22;32;38;42;48;55
2501;2;4;12;14;16;18;37;40;59;60
2502;2;6;8;15;23;40;44;45;51;60
2503;12;15;17;19;34;37;40;44;47;55
2504;5;8;16;17;19;24;29;30;34;35
2505;5;9;15;21;33;39;46;51;57;59
2506;1;2;3;9;13;17;26;32;55;59
2507;4;16;18;20;23;24;25;33;50;53
2508;6;7;13;19;20;22;24;34;39;55
2509;1;5;6;8;12;29;35;46;47;52
2510;14;19;23;25;31;32;43;53;56;59
2511;11;14;18;20;24;30;40;52;53;55
2512;17;21;22;35;36;39;40;41;52;60
2513;5;7;8;15;28;38;44;52;56;60
2514;4;6;9;13;17;19;31;35;38;41
2515;11;19;21;22;29;32;41;44;45;59
2516;2;9;18;26;30;34;42;50;55;56
2517;14;18;19;28;31;32;41;47;49;60
2518;8;23;25;26;33;42;43;48;50;58
2519;4;5;15;22;23;28;36;48;51;56
2520;16;17;20;21;27;29;31;37;42;47
2521;11;13;27;30;35;36;45;49;53;54
2522;7;11;18;23;27;29;34;36;51;52
2523;3;5;9;19;22;43;44;47;50;53
2524;1;4;14;17;23;24;36;37;39;50
2525;2;7;17;23;25;35;38;42;57;60
2526;3;5;7;12;14;24;26;42;51;52
2527;2;11;19;22;24;35;36;43;57;60
2528;5;25;28;32;33;42;45;52;54;58
2529;1;4;5;7;11;20;24;29;49;57
2530;3;10;11;12;13;23;38;42;45;52
2531;1;7;10;11;25;38;39;48;51;53
2532;13;20;22;27;32;50;52;53;54;60
2533;7;10;15;16;18;40;44;54;55;56
2534;2;3;5;16;22;23;34;49;52;53
2535;1;12;32;40;41;43;45;48;49;51
2536;10;15;16;18;19;22;23;46;47;53
2537;19;24;27;29;31;37;38;45;51;55
2538;2;4;8;10;20;27;32;33;34;51
2539;2;5;7;12;14;15;20;39;46;56
2540;5;7;20;22;29;34;38;45;52;59
2541;5;11;17;35;37;39;45;54;57;58
2542;11;15;24;28;32;37;44;50;57;58
2543;5;15;17;19;22;29;33;51;58;60
2544;2;10;12;23;28;30;31;46;48;52
2545;1;7;10;15;18;34;37;41;53;59
2546;7;12;15;26;30;31;37;42;47;59
2547;2;10;14;19;22;33;45;49;51;58
2548;3;6;19;31;34;36;40;45;50;51
2549;1;15;17;18;26;43;47;49;56;58
2550;9;10;14;19;30;40;48;55;57;59
2551;5;13;21;23;27;28;37;46;57;60
2552;1;2;13;14;27;28;35;38;44;55
2553;4;10;17;21;29;40;42;47;48;51
2554;3;11;27;33;35;38;46;47;56;60
2555;1;2;9;11;17;22;24;28;31;47
2556;1;12;15;17;27;34;43;56;59;60
2557;3;6;13;18;22;25;30;35;46;50
2558;4;11;17;20;21;22;27;34;38;43
2559;5;7;11;12;15;18;22;27;33;41
2560;8;13;21;27;33;37;44;51;56;58
2561;7;12;20;28;29;34;45;47;51;60
2562;8;9;11;23;25;27;38;39;40;42
2563;3;17;22;28;33;34;36;40;45;58
2564;4;18;21;22;30;37;38;43;45;57
2565;2;6;18;19;20;26;37;41;49;56
2566;2;28;29;30;35;38;44;45;52;58
2567;1;2;8;9;15;20;21;38;51;56
2568;11;12;25;30;37;39;41;56;57;60
2569;3;5;7;18;30;36;38;40;47;60
2570;5;17;18;27;31;36;40;42;51;54
2571;7;8;9;11;14;16;41;49;55;58
2572;2;6;8;9;17;18;32;41;58;59
2573;5;15;17;23;25;34;37;38;50;56
2574;12;14;16;20;26;28;30;34;36;58
2575;7;14;15;22;23;31;34;40;42;56
2576;6;8;10;20;30;31;37;42;45;52
2577;3;13;16;21;33;35;36;38;40;50
2578;1;2;3;4;11;17;21;23;38;39
2579;2;4;11;24;28;29;33;34;50;52
2580;4;14;18;19;24;36;41;47;52;55
2581;8;12;25;32;43;47;52;55;56;58
2582;3;5;8;12;26;36;43;51;59;60
2583;4;16;17;18;22;25;27;33;40;49
2584;5;7;15;19;26;28;37;46;53;56
2585;1;2;14;22;25;26;27;29;30;40
2586;3;10;12;25;32;41;42;49;51;55
2587;9;10;17;22;26;33;34;55;56;58
2588;1;3;5;12;15;18;20;48;57;58
2589;4;6;13;17;21;28;39;49;58;59
2590;3;6;7;11;15;26;31;37;53;55
2591;7;15;16;21;28;33;34;45;53;54
2592;12;18;27;28;39;44;52;53;55;58
2593;3;10;14;18;21;30;35;40;50;58
2594;7;12;17;18;34;39;52;53;58;60
2595;3;7;8;18;25;31;41;43;46;60
2596;11;13;18;20;28;31;36;50;56;60
2597;4;12;31;38;41;42;45;46;48;53
2598;10;12;15;21;33;39;40;45;47;50
2599;3;5;15;16;17;26;38;40;48;49
2600;4;16;18;24;28;29;32;37;46;53
2601;5;8;9;13;26;40;41;46;47;60
2602;7;24;28;30;33;42;47;49;57;58
2603;1;2;14;19;23;33;41;47;52;55
2604;2;14;20;22;26;31;34;41;49;54
2605;1;24;26;31;40;43;44;52;54;56
2606;11;12;14;18;22;33;41;42;55;56
2607;2;6;8;15;27;31;33;35;36;52
2608;4;10;18;19;20;28;37;46;51;60
2609;5;22;25;29;35;37;45;49;50;59
2610;10;12;37;38;44;50;54;55;57;59
2611;8;13;17;26;28;30;40;41;42;57
2612;16;24;26;32;35;41;47;51;54;57
2613;2;7;14;17;18;23;38;39;59;60
2614;2;7;8;11;20;30;31;37;43;60
2615;5;15;17;21;24;26;27;47;53;56
2616;8;9;16;22;33;35;38;46;48;59
2617;3;8;10;15;20;26;31;38;49;50
2618;7;23;24;28;33;35;38;40;48;60
2619;2;7;16;23;31;43;46;48;50;55
2620;1;5;11;13;16;21;35;38;46;55
2621;1;4;5;15;20;24;30;32;35;49
2622;6;30;34;37;41;44;52;56;58;60
2623;1;8;15;16;17;29;34;37;41;51
2624;1;9;15;17;28;34;43;46;54;60
2625;1;3;16;25;27;29;35;36;55;58
2626;9;30;33;37;39;47;50;51;53;60
2627;11;22;25;33;37;42;44;48;50;51
2628;7;11;16;17;22;25;33;36;38;41
2629;2;3;24;27;28;31;40;44;54;57
2630;13;14;18;34;45;51;53;56;58;60
2631;6;7;23;30;34;36;39;42;48;53
2632;2;7;27;28;32;37;43;45;48;49
2633;14;22;27;28;42;44;47;56;59;60
2634;11;12;26;27;32;38;39;48;55;57
2635;5;14;19;29;34;39;47;54;55;58
2636;1;13;14;25;29;34;35;40;48;50
2637;3;4;7;21;27;28;46;48;52;59
2638;6;7;15;16;22;27;31;45;50;60
2639;5;8;11;12;16;21;27;34;40;43
2640;4;5;6;17;19;20;34;37;38;48
2641;3;8;9;14;20;30;33;39;47;57
2642;2;12;13;30;36;37;43;45;55;59
2643;8;11;21;29;30;31;32;33;41;57
2644;10;11;26;27;28;39;43;45;52;53
2645;2;8;9;14;16;17;18;24;43;59
2646;11;16;23;26;34;39;40;47;49;51
2647;5;6;7;11;18;21;28;33;38;45
2648;5;8;10;11;22;31;38;40;49;54
2649;2;11;13;16;29;31;39;42;44;55
2650;6;18;25;27;33;41;44;51;57;58
2651;11;20;26;29;31;32;33;40;46;48
2652;3;8;18;19;23;27;37;40;55;59
2653;5;14;16;17;20;22;28;39;59;60
2654;5;6;15;21;23;24;27;43;52;59
2655;1;11;15;16;28;29;40;43;50;51
2656;2;7;8;11;13;23;26;36;42;50
2657;7;12;16;19;22;23;37;49;50;55
2658;13;19;27;30;35;37;39;46;47;55
2659;7;17;25;28;34;41;43;45;55;60
2660;7;8;9;33;39;44;48;53;54;57
2661;4;17;20;40;44;45;50;57;58;59
2662;7;13;23;24;26;31;33;34;39;54
2663;4;7;10;24;33;46;49;55;56;60
2664;1;2;3;7;25;27;30;41;46;60
2665;11;14;24;29;31;46;48;51;53;56
2666;1;16;18;20;21;26;34;41;49;54
2667;1;5;10;24;25;35;36;43;45;60
2668;4;23;25;29;32;34;37;50;51;54
2669;1;2;6;12;27;29;34;38;40;56
2670;8;10;20;28;30;33;36;38;43;59
2671;2;6;14;20;28;34;41;45;47;48
2672;1;4;5;10;14;22;25;30;42;59
2673;7;8;10;15;19;22;26;28;38;57
2674;2;8;13;15;27;35;40;41;42;60
2675;7;8;9;33;36;39;44;54;55;57
2676;4;18;22;31;32;34;46;51;59;60
2677;4;7;11;15;21;29;31;45;50;60
2678;3;7;13;16;23;29;38;42;44;50
2679;1;2;11;20;29;38;39;50;53;59
2680;4;8;12;16;17;19;27;45;50;56
2681;2;3;8;15;19;31;36;42;47;58
2682;2;12;16;23;28;29;51;54;55;59
2683;10;18;25;26;32;33;35;38;45;55
2684;2;3;15;20;26;27;29;50;51;55
2685;6;8;17;27;30;42;46;50;52;57
2686;1;10;16;22;26;32;39;43;45;53
2687;6;7;19;20;27;34;39;45;48;49
2688;3;9;10;13;24;28;29;41;53;56
2689;8;9;10;26;28;33;39;48;50;59
2690;1;2;24;27;28;30;31;35;50;52
2691;2;6;9;14;16;17;37;40;50;58
2692;1;4;7;12;13;21;27;29;52;54
2693;1;7;14;16;26;35;39;40;43;44
2694;4;6;17;21;29;32;39;52;58;60
2695;9;14;21;27;29;36;37;50;52;57
2696;6;10;11;15;19;21;22;31;50;54
2697;11;13;33;35;46;47;49;55;57;58
2698;9;30;31;33;37;39;41;48;50;52
2699;4;5;6;19;31;32;33;35;46;49
2700;3;5;12;18;21;23;28;36;48;50
2701;5;11;21;24;29;31;39;46;58;60
2702;5;9;10;14;27;33;39;40;42;51
2703;3;6;9;12;13;41;44;45;48;50
2704;3;6;19;26;27;32;39;44;46;55
2705;6;10;12;25;32;35;44;51;52;54
2706;15;16;28;30;41;49;50;51;56;59
2707;3;8;17;24;28;31;35;47;49;51
2708;2;8;15;24;29;35;39;54;55;58
2709;4;13;23;33;39;40;44;49;51;55
2710;20;27;32;33;34;38;50;52;53;54
2711;1;5;10;20;24;27;32;42;45;54
2712;3;7;11;19;21;26;35;47;53;57
2713;1;8;11;19;29;37;40;43;50;54
2714;2;6;9;19;21;33;34;40;46;60
2715;2;3;11;18;20;32;33;37;42;57
2716;4;11;26;28;37;40;41;46;50;53
2717;13;16;18;29;38;41;48;49;50;59
2718;2;13;19;26;34;35;37;44;52;53
2719;8;11;22;30;31;33;38;40;48;60
2720;4;8;12;18;23;34;42;43;55;57
2721;1;4;12;17;19;21;24;29;42;59
2722;15;17;20;25;31;39;48;51;57;60
2723;9;12;17;26;29;32;34;36;38;57
2724;3;23;33;34;39;49;51;54;55;58
2725;7;13;27;30;35;38;40;50;53;55
2726;1;7;11;12;32;34;38;44;52;57
2727;3;5;9;13;14;23;50;52;56;59
2728;5;14;20;21;30;47;51;54;56;60
2729;3;11;12;17;18;32;35;36;41;54
2730;6;16;17;28;32;37;44;47;48;51
2731;1;2;10;12;14;22;42;47;59;60
2732;8;16;25;31;35;36;38;43;45;50
2733;3;7;11;13;14;19;22;27;32;45
2734;1;8;10;12;22;26;28;31;44;48
2735;9;12;21;30;31;32;33;34;43;44
2736;3;9;11;17;25;33;37;51;54;58
2737;3;11;13;18;24;35;45;51;53;59
2738;12;19;24;32;33;39;42;46;50;54
2739;6;7;25;28;43;45;50;54;58;59
2740;1;2;18;19;20;27;32;40;54;55
2741;5;12;16;19;23;32;41;46;49;51
2742;6;11;12;16;18;19;27;36;41;43
2743;4;9;10;13;17;33;34;36;56;57
2744;2;14;15;16;22;23;28;33;45;58
2745;12;20;24;44;46;47;50;51;54;57
2746;3;9;21;24;27;28;38;44;47;51
2747;8;10;16;17;28;35;40;44;55;58
2748;6;8;21;33;40;44;46;49;52;55
2749;14;20;23;29;37;38;39;40;41;60
2750;4;6;8;11;12;20;37;47;51;57
2751;6;10;15;21;24;27;28;29;34;51
2752;7;12;18;19;27;29;31;45;56;60
2753;4;14;20;23;25;37;40;42;43;51
2754;4;14;20;21;26;33;48;50;52;57
2755;8;10;12;20;22;27;41;42;44;51
2756;4;12;13;14;28;29;42;43;48;53
2757;1;4;5;12;26;35;37;51;52;55
2758;1;2;20;23;32;36;45;52;55;60
2759;1;9;10;13;16;21;24;37;54;60
2760;8;16;23;24;25;32;41;43;55;56
2761;3;7;16;20;24;25;30;38;43;50
2762;16;18;21;24;27;30;31;46;48;56
2763;3;8;10;11;17;21;23;26;28;51
2764;3;14;21;29;36;37;43;46;54;56
2765;4;11;12;17;42;44;46;54;56;60
2766;14;21;25;34;37;42;46;50;53;60
2767;10;22;27;38;39;45;47;53;54;57
2768;2;8;19;22;28;30;45;51;52;54
2769;3;11;13;36;37;38;45;52;56;58
2770;4;9;20;21;22;51;53;54;56;57
2771;7;9;10;27;31;32;39;40;41;48
2772;2;3;10;18;22;35;39;43;47;57
2773;4;5;6;15;20;21;30;42;48;54
2774;4;7;8;13;20;33;45;47;55;58
2775;13;14;20;34;41;45;47;49;56;58
2776;17;21;27;30;34;43;48;49;51;56
2777;8;11;25;31;34;41;48;55;56;60
2778;6;14;19;20;31;39;44;47;51;54
2779;3;4;23;25;28;31;40;46;50;58
2780;10;15;16;17;27;38;40;44;48;55
2781;4;6;18;19;21;24;35;40;41;57
2782;6;15;16;27;33;36;37;53;55;57
2783;10;13;19;35;37;39;40;47;56;57
2784;2;18;25;35;42;43;47;48;49;55
2785;6;12;15;25;28;29;32;38;45;51
2786;11;16;28;35;37;43;46;48;53;59
2787;3;7;13;20;26;30;40;42;43;45
2788;3;9;16;22;25;29;42;44;46;48
2789;1;2;3;14;28;29;37;39;44;47
2790;7;17;23;26;37;40;46;49;54;55
2791;1;6;11;13;18;22;24;52;55;57
2792;1;7;8;19;28;34;39;48;53;59
2793;4;7;13;15;20;21;24;30;49;50
2794;2;3;10;11;35;41;49;50;56;60
2795;6;10;13;20;27;30;36;44;48;59
2796;3;11;12;13;25;28;30;31;36;40
2797;2;7;10;16;19;24;26;40;49;51
2798;6;12;15;19;27;32;36;39;42;60
2799;8;10;23;28;30;31;37;51;58;59
2800;12;13;20;24;25;30;33;40;49;54
2801;1;8;16;19;21;26;29;48;54;60
2802;7;12;13;18;23;32;35;36;49;51
2803;4;14;23;27;28;29;32;40;43;49
2804;3;7;9;10;36;37;47;49;53;55
2805;2;15;19;33;35;38;42;49;50;55
2806;3;4;6;16;30;34;39;41;49;60
2807;3;27;38;39;43;47;50;51;58;59
2808;19;22;26;39;41;43;46;53;59;60
2809;20;23;25;31;36;43;49;51;57;59
2810;10;12;18;20;22;24;32;33;40;42
2811;4;14;22;25;32;53;54;55;56;57
2812;4;14;23;26;27;31;32;35;43;59
2813;2;10;15;19;21;26;29;43;45;52
2814;4;10;19;21;25;32;40;49;59;60
2815;4;8;10;20;21;23;27;35;42;43
2816;5;10;12;13;21;23;39;41;51;56
2817;10;17;23;31;33;35;39;46;51;59
2818;3;5;18;34;35;41;49;50;54;57
2819;4;9;10;19;32;40;42;50;55;59
2820;7;8;10;11;12;22;27;52;56;59
2821;1;4;6;11;17;33;50;52;56;59
2822;3;10;17;21;23;27;39;44;46;59
2823;2;4;5;18;22;27;34;51;56;60
2824;1;9;10;15;16;18;20;30;36;39
2825;8;9;17;22;23;27;32;49;55;60
2826;4;6;8;15;18;22;24;29;39;41
2827;5;8;10;11;14;32;35;48;57;58
2828;4;14;22;24;38;43;45;53;54;55
2829;7;11;17;24;30;44;46;54;58;60
2830;4;7;9;11;14;18;35;37;51;56
2831;1;5;6;9;27;37;38;45;49;51
2832;3;7;15;27;28;29;38;43;44;54
2833;5;20;23;24;35;39;40;47;48;58
2834;4;5;8;11;24;40;49;50;56;60
2835;21;29;31;35;37;40;42;43;50;56
2836;4;10;13;18;20;23;24;38;59;60
2837;1;7;9;11;21;23;24;44;47;54
2838;5;12;21;24;35;39;43;44;58;59
2839;2;21;30;32;41;42;45;47;52;58
2840;1;3;13;26;39;42;48;53;54;56
2841;2;4;8;12;13;32;38;44;55;58
2842;12;16;28;32;36;38;39;45;48;54
2843;6;8;29;30;32;47;48;49;50;57
2844;2;11;16;18;19;26;41;51;55;56
2845;1;2;6;13;15;31;36;45;49;53
2846;13;16;21;24;35;38;41;44;49;57
2847;2;3;4;7;12;13;18;30;31;40
2848;4;5;21;22;25;26;41;43;49;53
2849;17;22;32;33;34;39;41;49;55;60
2850;4;5;12;16;26;31;33;42;44;50
2851;6;14;21;22;23;27;30;33;38;40
2852;3;5;8;10;13;14;22;39;43;56
2853;12;13;17;23;28;30;31;36;46;53
2854;6;16;17;20;24;26;40;44;46;51
2855;1;15;23;26;28;45;48;50;53;58
2856;5;8;13;22;23;25;38;39;47;49
2857;4;5;15;19;22;23;25;28;34;42
2858;2;4;6;10;14;27;28;40;44;48
2859;9;11;22;33;35;41;45;46;51;53
2860;11;16;22;25;26;27;47;49;57;58
2861;3;11;20;21;23;45;46;54;56;60
2862;5;16;19;37;40;41;46;48;58;60
2863;3;8;23;27;34;40;41;53;55;58
2864;1;8;17;20;26;27;36;39;40;41
2865;8;26;27;30;33;36;40;48;50;51
2866;6;11;15;39;44;46;47;51;53;60
2867;1;2;7;17;18;23;27;45;53;55
2868;1;5;22;29;32;39;42;43;53;59
2869;5;11;24;25;29;30;32;38;39;55
2870;5;10;13;17;22;31;32;45;54;59
2871;13;15;16;22;25;29;36;38;45;52
2872;4;13;22;23;34;50;52;54;55;60
2873;7;10;18;20;24;25;30;36;38;56
2874;14;18;23;24;31;35;50;51;56;57
2875;1;2;8;10;21;23;46;47;48;58
2876;2;8;21;28;29;30;32;42;48;55
2877;3;13;16;26;28;44;47;53;57;58
2878;3;6;18;35;38;40;43;55;56;57
2879;3;7;9;24;26;40;41;43;52;58
2880;12;19;35;36;42;43;44;49;55;59
2881;1;2;3;9;28;31;38;51;56;60
2882;5;13;20;26;32;37;39;41;54;55
2883;2;9;14;20;31;32;34;35;58;60
2884;2;3;8;25;31;33;34;36;37;47
2885;5;11;17;22;33;41;47;52;56;60
2886;2;8;9;10;25;26;28;36;41;45
2887;9;10;17;24;28;39;45;47;52;56
2888;2;6;8;15;20;22;34;41;56;57
2889;4;9;16;23;26;31;33;49;53;54
2890;3;5;6;18;24;30;38;48;55;60
2891;6;11;13;21;24;31;32;38;49;59
2892;4;5;22;25;29;33;44;50;56;59
2893;9;16;18;23;27;39;40;45;47;50
2894;1;3;6;12;14;15;17;22;38;39
2895;1;4;24;30;32;40;44;55;56;59
2896;8;10;14;17;18;30;38;45;56;60
2897;4;19;28;31;42;44;48;50;53;54
2898;11;12;20;35;38;40;42;56;58;60
2899;6;11;13;15;23;30;37;39;48;59
2900;4;11;24;33;34;36;38;43;47;50
2901;4;7;9;10;21;37;42;54;55;57
2902;12;18;24;26;29;35;36;43;49;59
2903;1;2;25;26;37;40;44;47;50;54
2904;10;20;26;28;33;46;52;56;59;60
2905;5;6;9;14;16;22;33;35;52;53
2906;1;5;14;17;21;28;30;46;54;55
2907;1;11;13;23;32;34;45;52;53;54
2908;3;11;20;22;23;30;37;42;50;55
2909;3;10;30;34;35;36;40;43;50;56
2910;5;12;15;21;26;29;32;37;43;47
2911;5;12;13;15;21;23;25;30;37;46
2912;16;20;21;22;30;36;38;40;47;59
2913;7;9;15;17;21;23;35;38;39;44
2914;5;8;19;28;31;33;44;45;52;54
2915;1;3;6;8;17;40;41;48;49;51
2916;1;9;13;16;21;22;28;30;34;47
2917;4;9;10;12;30;49;51;53;55;59
2918;9;15;16;17;20;23;33;45;47;55
2919;1;7;12;14;28;30;41;45;48;53
2920;3;10;18;32;37;39;43;47;50;57
2921;8;9;14;15;18;35;43;47;51;52
2922;1;4;12;18;23;34;51;57;58;60
2923;11;12;16;23;33;35;52;53;59;60
2924;4;6;17;19;22;26;27;28;31;58
2925;5;9;19;23;29;32;34;36;37;41
2926;9;11;14;17;18;27;29;38;51;53
2927;5;13;16;18;19;27;42;43;51;52
2928;3;13;14;19;25;27;37;40;48;58
2929;6;7;12;14;22;25;31;32;38;42
2930;2;4;11;20;34;35;45;46;51;58
2931;5;7;12;20;29;39;42;47;59;60
2932;4;5;7;12;28;32;44;45;46;50
2933;5;11;27;28;32;33;35;40;44;60
2934;9;11;17;20;27;37;39;40;48;56
2935;5;7;28;32;38;39;43;45;53;55
2936;2;9;10;16;23;31;38;40;42;50
2937;6;9;14;15;20;21;36;51;57;59
2938;2;5;9;12;38;43;48;58;59;60
2939;11;12;14;24;36;37;38;39;50;51
2940;8;13;16;27;28;29;31;43;48;52
2941;6;12;26;36;39;46;47;51;53;58
2942;7;23;29;37;42;44;49;50;54;57
2943;3;9;11;15;21;23;26;40;41;48
2944;2;6;7;13;23;27;37;42;43;46
2945;5;12;26;29;30;33;37;48;53;56
2946;7;13;16;19;20;38;48;52;53;54
2947;3;25;35;36;40;41;47;48;53;54
2948;5;13;22;27;39;42;46;48;52;57
2949;2;5;6;15;16;22;39;53;56;57
2950;3;13;20;35;36;37;40;41;44;59
2951;8;13;22;26;32;36;45;48;52;58
2952;15;20;22;28;39;41;45;47;52;59
2953;13;28;29;32;38;39;43;45;50;60
2954;3;8;11;12;16;21;24;25;42;43
2955;27;30;32;36;37;40;41;47;48;57
2956;1;7;9;13;14;15;17;40;48;49
2957;13;19;20;24;25;35;43;47;50;55
2958;6;14;24;25;27;28;31;32;56;59
2959;14;15;25;26;37;38;40;43;47;58
2960;6;7;10;16;22;24;41;43;46;53
2961;4;6;11;17;19;37;48;54;55;58
2962;3;14;19;22;23;29;30;33;43;56
2963;3;19;20;21;25;40;42;43;59;60
2964;2;10;11;22;25;33;35;43;49;53
2965;3;8;17;22;23;37;51;53;54;60
2966;5;8;10;12;15;17;19;28;32;37
2967;2;3;10;13;21;25;33;41;49;57
2968;2;16;23;28;30;34;47;48;50;59
2969;9;15;18;26;35;36;41;52;57;58
2970;6;9;17;23;26;34;41;46;48;49
2971;6;15;23;26;30;31;40;50;53;59
2972;6;8;11;15;32;34;41;42;55;56
2973;1;8;18;23;27;28;33;38;40;56
2974;1;9;10;20;23;33;39;40;53;60
2975;5;12;19;22;26;28;35;37;43;60
2976;24;26;28;39;42;43;45;56;57;59
2977;14;19;24;25;26;34;40;42;45;58
2978;5;14;17;26;41;43;47;48;58;60
2979;3;13;27;33;41;48;49;51;55;57
2980;1;6;11;16;18;28;36;39;44;57
2981;1;9;14;18;23;32;41;49;51;58
2982;3;8;10;26;40;43;47;48;58;59
2983;22;23;28;32;33;40;42;43;45;49
2984;15;19;26;27;35;37;46;48;56;59
2985;3;12;21;34;35;38;39;53;54;56
2986;6;7;12;19;42;52;53;55;57;58
2987;4;12;15;31;33;35;37;44;48;60
2988;2;9;19;24;30;32;33;35;47;59
2989;5;11;13;19;21;22;26;30;56;60
2990;9;15;16;24;28;29;31;47;48;56
2991;3;5;6;12;20;34;51;52;55;57
2992;11;16;20;25;27;35;37;38;42;46
2993;2;4;12;18;23;29;48;52;57;58
2994;7;20;26;36;38;39;42;44;51;58
2995;11;15;19;20;24;31;34;41;45;52
2996;3;5;10;12;17;22;30;36;38;56
2997;2;8;26;27;33;36;43;47;54;57
2998;7;17;19;24;29;39;46;48;52;59
2999;2;5;6;8;17;19;32;42;58;59
3000;2;4;5;7;9;10;19;21;24;56
3001;7;9;20;23;32;34;46;51;56;59
3002;7;8;9;21;22;41;50;52;54;56
3003;3;8;16;26;29;31;37;45;48;50
3004;4;8;9;20;26;38;40;50;52;55
3005;8;12;18;23;28;31;34;37;47;54
3006;15;19;23;29;30;34;35;44;51;60
3007;3;6;11;13;15;37;40;51;57;58
3008;2;6;10;12;14;19;23;29;42;57
3009;9;10;23;28;33;34;43;47;51;60
3010;1;2;6;8;12;26;29;42;58;59
3011;1;2;4;23;24;35;38;45;51;54
3012;10;13;20;24;26;28;33;39;49;56
3013;1;6;8;16;21;24;27;33;49;57
3014;2;3;7;34;36;38;44;55;56;58
3015;2;3;6;17;36;38;46;49;52;56
3016;7;9;14;20;23;24;34;42;50;53
3017;19;33;34;40;43;44;46;52;55;60
3018;1;8;14;19;25;31;33;35;40;44
3019;5;23;34;36;37;38;47;52;53;56
3020;2;7;8;31;33;36;37;42;50;57
3021;8;11;21;22;26;32;33;44;53;59
3022;4;9;14;28;31;32;45;46;56;58
3023;5;14;18;20;23;25;42;45;50;55
3024;1;6;11;15;16;18;19;21;23;52
3025;12;15;23;25;30;35;48;52;54;59
3026;1;11;14;20;26;35;38;50;55;58
3027;7;8;9;10;21;28;33;43;45;57
3028;6;7;9;21;29;31;52;55;57;58
3029;6;10;12;15;28;29;45;54;57;60
3030;7;8;17;20;21;26;38;40;51;56
3031;5;10;12;17;31;36;40;43;53;55
3032;11;21;25;27;30;37;42;49;50;58
3033;5;15;23;24;29;32;39;48;50;51
3034;2;5;14;15;17;24;26;28;52;57
3035;3;5;6;11;22;29;49;51;52;57
3036;3;13;17;19;44;47;48;53;55;56
3037;2;5;11;18;21;22;42;54;59;60
3038;2;6;14;23;29;33;37;49;55;60
3039;1;9;15;17;19;22;31;38;43;48
3040;8;22;23;24;35;38;40;46;47;56
3041;1;5;6;8;13;16;32;37;48;53
3042;4;14;16;30;33;44;47;50;53;57
3043;1;5;6;9;14;18;39;43;51;58
3044;13;23;26;27;33;34;35;43;53;55
3045;1;7;13;24;25;27;28;33;46;55
3046;5;10;13;19;27;29;41;42;45;48
3047;1;6;8;13;22;27;33;37;48;56
3048;11;19;22;27;33;34;49;56;58;59
3049;5;7;8;24;26;49;50;51;55;57
3050;2;18;28;35;41;44;46;49;51;55
3051;8;10;12;19;25;30;42;44;46;48
3052;5;7;10;15;20;22;23;31;50;60
3053;1;16;19;20;28;34;39;52;54;60
3054;10;14;26;30;31;39;41;44;46;54
3055;24;25;30;35;38;42;50;54;55;60
3056;6;19;21;23;28;31;38;39;42;44
3057;2;8;10;25;27;42;43;50;53;54
3058;1;13;14;16;29;33;45;49;52;56
3059;1;3;8;10;11;14;22;37;44;58
3060;1;19;20;21;25;26;27;39;51;60
3061;5;18;20;22;25;28;30;48;51;59
3062;3;4;7;10;13;20;24;25;42;58
3063;2;9;23;24;27;39;41;47;48;51
3064;2;10;24;40;46;49;51;57;59;60
3065;3;6;23;34;38;45;50;51;52;60
3066;17;24;30;35;38;40;41;51;55;59
3067;9;12;20;24;26;39;48;54;55;59
3068;1;4;7;15;25;34;45;50;55;59
3069;4;5;7;13;18;25;38;48;51;54
3070;5;10;11;13;18;31;33;36;52;59
3071;2;3;23;29;30;31;36;49;59;60
